author.name,date,text,geo.coordinates.coordinates,geo.name,hate_pred,borough,latitude,longitude
sawredford,2022-09-18 20:57:03+00:00,  stupid woman ,,Barnet,sexism,Barnet,51.65309,-0.2002261
Milkfairy 💙 🇺🇦,2022-09-18 20:13:16+00:00,women are more likely to live with non obstructive coronary artery disease #nocad #anoca #inoca #mvd #vasospasticangina n n n n  ,,Barnet,sexism,Barnet,51.65309,-0.2002261
SLEEP CHANNEL😴,2022-09-18 16:34:41+00:00,girl definitely grew up with brothers n#hoodfights #girlfights #hoodfighting #fights #boxing  ,,London,sexism,London,51.5073359,-0.12765
🇨🇩 YOU HEARD IT,2022-09-18 15:40:27+00:00,coming from women      dfkm  ,,Hackney,sexism,Hackney,51.5432402,-0.0493621
Iain Rodger ⭐⭐🌍🏆,2022-09-18 15:04:50+00:00, as a man  my advice would be   ,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
⚜𝕲𝖔𝖔𝖓𝖊𝖗𝕷𝖔𝖛𝖊𝖗69⚜,2022-09-18 14:22:13+00:00,i feel so sorry for men       ,,Croydon,sexism,Croydon,51.3713049,-0.101957
Donnachadh McCarthy,2022-09-18 13:00:34+00:00,    you oppose creativity in language to describe new phenomenon  nwe need to end drivist extremism s vast death cult destroying our communities  amp  planet  n,,Camberwell,racism,Camberwell,51.4745706,-0.0925416
AREABOY OGD,2022-09-18 12:33:26+00:00, men are always wrong,,Hackney,sexism,Hackney,51.5432402,-0.0493621
Phil Goode,2022-09-18 10:51:14+00:00,  wow  go china  no wonder the us has started demonising china and the chinese  it s the economy stupid ,,Hackney,racism,Hackney,51.5432402,-0.0493621
onyedikachi chibuoke,2022-09-18 07:42:52+00:00,  shut up and fight russia back,,Croydon,racism,Croydon,51.3713049,-0.101957
Matt Melia,2022-09-17 21:02:03+00:00,   any more of that and you ll be flying cargo planes full of rubber dog shit out of hong kong    ,,Lambeth,racism,Lambeth,51.4952111,-0.1163354
Georgie Heath,2022-09-17 19:16:42+00:00,imagine what would be said by some if they did this in a women s game   ,,Wandsworth,sexism,Wandsworth,51.4570271,-0.1932607
Bernard Neild,2022-09-17 19:03:35+00:00,how do you explain the chinese arms dump in the donbas  mortars  hand grenades  i d call that covert support  tell the world what they want to hear and do exactly the opposite   sv ,,Barnet,racism,Barnet,51.65309,-0.2002261
Kelis-y not Khaleesi,2022-09-17 15:49:01+00:00,i ask men if they have kids  semi joking then get a little scared when they say yh ,,Lambeth,sexism,Lambeth,51.4952111,-0.1163354
☆ミSara loves you 3000彡☆♥︎嵐は5人で嵐です♥︎,2022-09-17 15:25:17+00:00, it is a truth universally acknowledged  that a single man in possession of a good fortune  must be in want of a wife        ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
Theo🏎⚽️,2022-09-17 15:03:20+00:00,dozzell off  dykes on #qprsto,,Hammersmith,sexual_orientation,Hammersmith,51.4920377,-0.2236401
Subir Sinha,2022-09-17 12:06:01+00:00, who are ginti stop weddings   what kind of u civilised people are you producing in your hate factories   ,,Islington,racism,Islington,51.5384287,-0.0999051
Dan,2022-09-17 11:45:01+00:00, and i just left my flat and some just eat delivery man screamed  move faggot  at joe   n nlife doesn t get better than this,,Camberwell,sexual_orientation,Camberwell,51.4745706,-0.0925416
Daniela Collins (she/her),2022-09-17 10:37:17+00:00, from research evidence it seems women tend to think we need more preparation  more experience or further learning before going for opportunities while men ask  for opportunities and go for it when these opportunities present themselves  women prioritise relationships ,,London,sexism,London,51.5073359,-0.12765
Hilda,2022-09-17 10:20:46+00:00,listening to these morons lunatics  opportunists who built their lives away from #terrorist islamic republic regime in #iran  yet make effort to normalise tyranny and terror imposes on #iranians  is absolutely disgusting nyou re hands are covered by blood of innocent people  ,,Barnet,religion,Barnet,51.65309,-0.2002261
nigel tweedy betts 💙 💛,2022-09-17 10:09:02+00:00, witches  breath    ,,Richmond,sexism,Richmond,51.4613531,-0.3032767
Active pensioner,2022-09-17 08:00:29+00:00, the british people need to wake up and face the truth about them  hyenas that steal other animals hard caught prey,,Islington,racism,Islington,51.5384287,-0.0999051
Eamonn Forde,2022-09-17 06:12:14+00:00,  well they do say women are better at multi tasking ,,Islington,sexism,Islington,51.5384287,-0.0999051
Eamonn Forde,2022-09-17 05:56:49+00:00, just accept that men are simply better at murder and sexual assault  yet another failure of so called feminism ,,Islington,sexism,Islington,51.5384287,-0.0999051
Eamonn Forde,2022-09-17 05:53:36+00:00, it just seems women are too busy buying lipsticks and bras to devote proper time to murder and are otherwise occupied making my dinner when they could be sexually assaulting friends  family  colleagues  acquaintances and even complete strangers ,,Islington,sexism,Islington,51.5384287,-0.0999051
Fit Alexis,2022-09-17 04:41:48+00:00,any females wanna make content  #contentcreator #onlyfans #adultphotography #fyp,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
megan,2022-09-16 20:49:47+00:00,stream shut down bitches      ,,Croydon,sexism,Croydon,51.3713049,-0.101957
Joe,2022-09-16 20:29:35+00:00,#cashisking down the chinese     ,,Islington,racism,Islington,51.5384287,-0.0999051
daveno7,2022-09-16 19:44:02+00:00,gerrard over promoted  ambitious  ,,Croydon,disability,Croydon,51.3713049,-0.101957
𝕾𝖍𝖆𝖗𝖎𝖖𝖚𝖊 Nomani,2022-09-16 19:01:04+00:00, that s the reason  we are quietly  amp  patiently bearing china aggression on us   otherwise which country would have kept quite   trying to brush the issue under the carpet   even saying   n n                n             n nany agreement with xi jinping   electoral bonds  ,,Barnet,racism,Barnet,51.65309,-0.2002261
World in motion...,2022-09-16 13:32:07+00:00,     on the basis the drugs were being supplied by an indian and purchased by a chinese you have to some kind of idiot to blame the shipping company    hongkong people seemed far happier  amp  free under benign colonialism rather than under oppressive zhongnanhai scum    ,,Poplar,racism,Poplar,51.5110713,-0.0144629
Kelis-y not Khaleesi,2022-09-16 12:13:17+00:00,are women bad judges of character or are men bad characters ,,Lambeth,sexism,Lambeth,51.4952111,-0.1163354
The Tycoon,2022-09-16 07:10:58+00:00,if your girl wants breakfast in bed  tell her to sleep in the kitchen n nbe a man  ,,Croydon,sexism,Croydon,51.3713049,-0.101957
The Tycoon,2022-09-16 07:09:12+00:00,when your wife puts dinner on the table  says  it s about time  n nbe a man   ,,Croydon,sexism,Croydon,51.3713049,-0.101957
Shane,2022-09-16 06:03:06+00:00,twat  london  united kingdom  ,"[-0.1094, 51.5141]",City of London,sexism,City of London,51.5156177,-0.0919983
DemzzyTooAnti 🕺🏾💔,2022-09-15 23:32:37+00:00,girls make me suicidal,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
DemzzyTooAnti 🕺🏾💔,2022-09-15 23:13:17+00:00,girls are so unserious imma be single forever ,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
Liam Ayowale ,2022-09-15 20:58:21+00:00,i m blaming putin  prickkk   ,,London,racism,London,51.5073359,-0.12765
julie ⁷ 🐰,2022-09-15 19:34:50+00:00,why do men have to growl and scream at the gym like behave will you,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
Waqas Ahmed Malik,2022-09-15 18:43:29+00:00,  it s not halal for a male to undertake that profession,,Hounslow,sexism,Hounslow,51.4686132,-0.3613471
Oliver Bolland,2022-09-15 18:19:58+00:00,  fucking stupid,,Hackney,disability,Hackney,51.5432402,-0.0493621
Foxy..,2022-09-15 17:17:01+00:00,c mon    a sunday afternoon supporting the ladies in this local derby is a must    #youknowitmakessense            smbh ,,Lambeth,sexism,Lambeth,51.4952111,-0.1163354
Pedro Vilarinho,2022-09-15 17:02:11+00:00,   chechenia   a kremlin puppet you mean ,,Lambeth,racism,Lambeth,51.4952111,-0.1163354
halle,2022-09-15 11:40:10+00:00,cannot fucking believe terfs don t provide food banks  s,,Lambeth,religion,Lambeth,51.4952111,-0.1163354
G*ul*a,2022-09-15 10:19:22+00:00,not mean but definitely dumb  ,,Camden Town,disability,Camden Town,51.5423045,-0.1395604
Dr Liz King EdD RN (Child),2022-09-15 07:55:21+00:00,                       #nursing #meninnursing   n ngender in nursing  now is the time to promote this career to men  sfi,,Hillingdon,sexism,Hillingdon,51.542519299999995,-0.44833493117949663
Paul Davies,2022-09-15 05:41:04+00:00,  dumbass,,Richmond,disability,Richmond,51.4613531,-0.3032767
Roger Stevens,2022-09-15 01:26:16+00:00,sejong  south korea  shut down illegal dog meat farms  slaughterhouses  and markets    sign the petition   sto #endspeciesism   ,,Islington,racism,Islington,51.5384287,-0.0999051
sneakerffreak,2022-09-15 00:37:04+00:00,wreaked mancunt n#mancunt #sloppyass #dildo #wreckedhole  ,,Wandsworth,sexism,Wandsworth,51.4570271,-0.1932607
⚜𝕲𝖔𝖔𝖓𝖊𝖗𝕷𝖔𝖛𝖊𝖗69⚜,2022-09-14 21:02:09+00:00, i knew i d catch a ladies attention       ,,Croydon,sexism,Croydon,51.3713049,-0.101957
Steve Carpenter,2022-09-14 19:44:24+00:00,  agreed  urinals should be phased out and men boys educated to sit down as it s far more hygienic,,Wandsworth,sexism,Wandsworth,51.4570271,-0.1932607
Official Lupus Girl,2022-09-14 19:35:33+00:00,men on social media alot period  gives me the ick to be honest,,Lewisham,sexism,Lewisham,51.4624292,-0.0101787
amit sidhar,2022-09-14 16:39:24+00:00,  yorkies  n nit s not for girls,,City of London,sexism,City of London,51.5156177,-0.0919983
Samson Man,2022-09-14 13:01:34+00:00, a daughter is better than a son ,,Wandsworth,sexism,Wandsworth,51.4570271,-0.1932607
Sam (Flower Girl) Jennings,2022-09-14 12:33:22+00:00,always a way to blame a woman   ,,Lambeth,sexism,Lambeth,51.4952111,-0.1163354
SeanFleetwood,2022-09-13 23:08:30+00:00, twat  purple faced one ,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
casper masi,2022-09-13 20:33:52+00:00,i ll die and don t think my btch no,,Wandsworth,sexism,Wandsworth,51.4570271,-0.1932607
gerard lawlor,2022-09-13 19:01:30+00:00, project low wages   project food banks   project degenerate ,,Hillingdon,disability,Hillingdon,51.542519299999995,-0.44833493117949663
mark emlyn evans,2022-09-13 18:53:44+00:00, oh god i hate that cunt ,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
Ellie,2022-09-13 17:57:22+00:00, the need for a girl to have fairy lights is a constant,,Poplar,sexism,Poplar,51.5110713,-0.0144629
Pup Teddy Bear (he/him),2022-09-13 17:55:00+00:00, such a twat    ,,London,sexism,London,51.5073359,-0.12765
Karatee 🇱🇨🇬🇧,2022-09-13 17:09:59+00:00,shut the fuck up dumb bitch  ,,Hackney,sexism,Hackney,51.5432402,-0.0493621
Fatima Duerden 🇪🇺🇵🇹,2022-09-13 15:12:02+00:00, twat ,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
Call_Spade_A_Spade,2022-09-13 14:30:31+00:00,first and foremost pak    need to get rid of their attitude problem  n    live     ,,Hillingdon,racism,Hillingdon,51.542519299999995,-0.44833493117949663
Tim Robinson,2022-09-13 08:02:14+00:00,  tragically for you  your kids bought them from my ancestors by grinding up the bones of their holy gonks bequeathed to them by none other than the smurf emperor himself  thus cursing your bloodline forever ,,Camden Town,religion,Camden Town,51.5423045,-0.1395604
Will Jennings,2022-09-13 06:32:36+00:00,  you re allowed to say fuck  shit  bollocks  cunt and all of them in public  spoken or written ,,Lambeth,sexism,Lambeth,51.4952111,-0.1163354
Devang Sharma,2022-09-12 23:11:03+00:00,a man who runs after his purpose and not women is a man who will have both ,,London,sexism,London,51.5073359,-0.12765
Claire Petzal 🥨,2022-09-12 16:30:14+00:00, game changer  i m anti fitspogram but women   protein is a myth to be busted  i have so many notes  ,,Wandsworth,sexism,Wandsworth,51.4570271,-0.1932607
Rose Sinclair,2022-09-12 14:16:34+00:00,just watching hm queen s entrance into st giles      ncan t see any females carrying the coffin     i thought males and females were the same ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
Farhad Divecha,2022-09-12 14:14:14+00:00,psa  i have eaten far too much marzipan chocolate in far too short a span of time  n ni blame germany for creating my kryptonite       ,,Barnet,racism,Barnet,51.65309,-0.2002261
Susannah J. Bell 🌺,2022-09-12 12:15:03+00:00,women everywhere still try to work out how to blow their noses without disturbing their foundation  ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
A ⭐️⭐️,2022-09-12 11:34:22+00:00,i love a soft spoken girl   ,,Poplar,sexism,Poplar,51.5110713,-0.0144629
Chris 🏳️‍🌈🇪🇺,2022-09-12 11:11:59+00:00,   omg how dare they make a joke at this twats behaviour ,,Lambeth,sexism,Lambeth,51.4952111,-0.1163354
Kate P,2022-09-12 09:26:35+00:00,the palm oil in p amp g s herbal essences shampoo is destroying rainforests and accelerating the climate crisis    time for  to clean up its slate   sk,,Richmond,racism,Richmond,51.4613531,-0.3032767
me,2022-09-12 09:26:05+00:00, oh pedophile  hello,,Hounslow,sexual_orientation,Hounslow,51.4686132,-0.3613471
Phil Crow,2022-09-12 08:40:32+00:00, when a girl walks in wit  an itty bitty waste and a round thing in yo  face    ,,Hillingdon,sexism,Hillingdon,51.542519299999995,-0.44833493117949663
🇨🇩 YOU HEARD IT,2022-09-11 21:00:50+00:00,  i d love to see a babe try do me on an activity date,,Hackney,sexism,Hackney,51.5432402,-0.0493621
🇨🇩 YOU HEARD IT,2022-09-11 20:25:40+00:00,i can t even fathom a girl getting comfy enough to put hands on me like this no matter what i done  ,,Hackney,sexism,Hackney,51.5432402,-0.0493621
Arshhhhh,2022-09-11 15:44:02+00:00,shadab fucking dumb can t you watch,,Richmond,disability,Richmond,51.4613531,-0.3032767
Truthful MILF Ratings (25K),2022-09-11 15:12:05+00:00,at what age does the  brand become appropriate for a guy ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
VNISHA,2022-09-11 15:05:51+00:00, fucking paedo,,Hounslow,sexual_orientation,Hounslow,51.4686132,-0.3613471
Matthew Paluch,2022-09-11 14:50:35+00:00, shame on you   sp,,Lewisham,racism,Lewisham,51.4624292,-0.0101787
Roger Johnston,2022-09-11 12:04:22+00:00, china does what it wants  stop this cancer on the free democratic world   n ,,Croydon,racism,Croydon,51.3713049,-0.101957
Thorney,2022-09-11 10:29:22+00:00,cruel back under that stone retard  ,,Camberwell,disability,Camberwell,51.4745706,-0.0925416
Mamba 〽️🦋,2022-09-11 06:24:10+00:00,  figure gibber     ,,Bromley,disability,Bromley,51.4028046,0.0148142
Richard,2022-09-10 19:33:50+00:00, okay gaming nerd x,,Hammersmith,disability,Hammersmith,51.4920377,-0.2236401
Sarina Kiayani,2022-09-10 19:25:20+00:00,there s a special place in hell for men who check you out on the street whilst holding hands with their girlfriends,,Paddington,sexism,Paddington,51.5154795,-0.175365
NTM❤️‍🔥™️,2022-09-10 16:21:15+00:00,i hate men touching me cause they really be scratching their balls,,Poplar,sexism,Poplar,51.5110713,-0.0144629
Chandra De Kauwe,2022-09-10 16:02:25+00:00,what do you expect from thick chinese   ,,Barnet,racism,Barnet,51.65309,-0.2002261
carole nightingale,2022-09-10 15:51:28+00:00,urgent  tell taiwan to stop allowing cruel dental tests on animals  ,,Bromley,racism,Bromley,51.4028046,0.0148142
Mark Smith @🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🇬🇧,2022-09-10 15:24:12+00:00,fuck off twat  ,,Hillingdon,sexism,Hillingdon,51.542519299999995,-0.44833493117949663
Paul Havard,2022-09-10 15:18:05+00:00, obnoxious cunt  ,,Lambeth,sexism,Lambeth,51.4952111,-0.1163354
Kernow Gaddafi 〓〓,2022-09-09 15:50:32+00:00,  you re actually retarded,,Wandsworth,disability,Wandsworth,51.4570271,-0.1932607
Adam Probets,2022-09-09 12:31:37+00:00,i wonder how the feminists in this world are coping now that we have a king,,Poplar,sexism,Poplar,51.5110713,-0.0144629
Paul Thomas,2022-09-09 09:34:53+00:00, fucking idiot,,London,disability,London,51.5073359,-0.12765
Paul Mitchell 🤘,2022-09-08 18:58:04+00:00,always better with a woman in charge,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
Are you getting it yet 🇬🇧,2022-09-08 18:46:12+00:00, james goddard,,Lewisham,disability,Lewisham,51.4624292,-0.0101787
Steve Carpenter,2022-09-08 15:30:54+00:00, hate the twat but love the smiths,,Wandsworth,sexism,Wandsworth,51.4570271,-0.1932607
Dean Sinclair,2022-09-08 10:28:11+00:00, shut up nerd,,Poplar,disability,Poplar,51.5110713,-0.0144629
Gi,2022-09-07 22:39:58+00:00, lazy twat,,Poplar,sexism,Poplar,51.5110713,-0.0144629
Kernow Gaddafi 〓〓,2022-09-05 12:21:07+00:00,  dumb,,Wandsworth,disability,Wandsworth,51.4570271,-0.1932607
Ben Page,2022-09-04 21:36:12+00:00,while china s zero covid strategy is bad for the economy and liberty  look at the usa   a million dead and #lifeexpectancy now behind china s  ,,Lambeth,racism,Lambeth,51.4952111,-0.1163354
Turkishorty,2022-09-04 15:40:07+00:00,eriksen could ve blasted that twat haha,,Hackney,sexism,Hackney,51.5432402,-0.0493621
Ciel 🇵🇸 姗姗来迟,2022-09-04 01:15:15+00:00,  you stupid fucking idiot,,Poplar,disability,Poplar,51.5110713,-0.0144629
Andy H,2022-09-03 18:49:08+00:00,  paybsck for that twat in goal,,London,sexism,London,51.5073359,-0.12765
Prof.,2022-09-03 17:52:21+00:00,  legally retarded takes ,,City of London,disability,City of London,51.5156177,-0.0919983
